"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate"
745676,"e9737416-8c51-4f6d-8c93-04ae8ca0652b","/api/v1.1/game/745676/feed/live","R","2024","2024-04-13T20:07:00Z","2024-04-13",FALSE,1,TRUE,"N","P","N","14-745676-2024-04-13","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,6,6,8,".429",120,"Washington Nationals","/api/v1/teams/120",1,FALSE,FALSE,5,6,9,".400",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/745676/content",NA,NA
746979,"fa962db3-244d-4f58-8bb1-6b4e76fbabea","/api/v1.1/game/746979/feed/live","R","2024","2024-04-13T20:10:00Z","2024-04-13",FALSE,1,TRUE,"N","P","N","14-746979-2024-04-13","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,5,7,7,".500",108,"Los Angeles Angels","/api/v1/teams/108",7,TRUE,FALSE,5,8,7,".533",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/746979/content",NA,NA
745110,"ab7af9b5-b4b4-4e96-bc24-0adf5d1177ec","/api/v1.1/game/745110/feed/live","R","2024","2024-04-13T20:10:00Z","2024-04-13",FALSE,1,TRUE,"N","P","N","14-745110-2024-04-13","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,5,6,9,".400",137,"San Francisco Giants","/api/v1/teams/137",2,FALSE,FALSE,5,8,7,".533",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745110/content",NA,NA
746082,"3377f8aa-ac6d-4bab-a804-470746282e73","/api/v1.1/game/746082/feed/live","R","2024","2024-04-13T20:10:00Z","2024-04-13",FALSE,1,TRUE,"N","P","N","14-746082-2024-04-13","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,5,8,5,".615",144,"Atlanta Braves","/api/v1/teams/144",5,TRUE,FALSE,5,3,12,".200",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746082/content",NA,NA
747215,"68c1a47b-0ec9-4be0-8514-eb90a6e766f7","/api/v1.1/game/747215/feed/live","R","2024","2024-04-14T00:10:00Z","2024-04-13",FALSE,1,TRUE,"N","P","N","14-747215-2024-04-13","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,5,7,8,".467",138,"St. Louis Cardinals","/api/v1/teams/138",4,TRUE,FALSE,5,7,8,".467",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/747215/content",NA,NA
746161,"18814d10-846e-4248-9205-0e366fb9fb5a","/api/v1.1/game/746161/feed/live","R","2024","2024-04-14T01:10:00Z","2024-04-13",FALSE,1,TRUE,"N","P","N","14-746161-2024-04-13","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,6,8,9,".471",135,"San Diego Padres","/api/v1/teams/135",5,TRUE,FALSE,6,11,6,".647",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/746161/content",NA,NA
745272,"5aa74ba5-58d0-4f5a-a447-8c1230f0f81d","/api/v1.1/game/745272/feed/live","R","2024","2024-04-14T01:40:00Z","2024-04-13",FALSE,1,TRUE,"N","P","N","14-745272-2024-04-13","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,5,8,6,".571",112,"Chicago Cubs","/api/v1/teams/112",1,FALSE,FALSE,5,6,9,".400",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745272/content",NA,NA
746975,"51609681-ac86-4f09-b79d-8f7e68702a08","/api/v1.1/game/746975/feed/live","R","2024","2024-04-14T17:35:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-746975-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,5,7,8,".467",108,"Los Angeles Angels","/api/v1/teams/108",5,TRUE,FALSE,5,9,7,".563",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/746975/content",NA,NA
745595,"a2427533-7868-4e4b-80c9-16bc150485d5","/api/v1.1/game/745595/feed/live","R","2024","2024-04-14T17:35:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-745595-2024-04-14","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,8,11,5,".688",134,"Pittsburgh Pirates","/api/v1/teams/134",2,FALSE,FALSE,5,8,8,".500",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/745595/content",NA,NA
747056,"6877d2ec-b18b-4b7a-a2ab-39d5f074bf33","/api/v1.1/game/747056/feed/live","R","2024","2024-04-14T17:35:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-747056-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,6,10,4,".714",158,"Milwaukee Brewers","/api/v1/teams/158",6,TRUE,FALSE,5,9,6,".600",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747056/content",NA,NA
744952,"e9fc7466-6de9-4e58-a662-363a7ce5cfa8","/api/v1.1/game/744952/feed/live","R","2024","2024-04-14T17:37:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-744952-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,5,4,12,".250",115,"Colorado Rockies","/api/v1/teams/115",5,TRUE,FALSE,5,8,8,".500",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/744952/content",NA,NA
745841,"c97f61ea-6e87-4157-b48e-b0265ddccd7e","/api/v1.1/game/745841/feed/live","R","2024","2024-04-14T17:40:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-745841-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,5,10,6,".625",118,"Kansas City Royals","/api/v1/teams/118",2,TRUE,FALSE,5,7,8,".467",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745841/content",NA,NA
745113,"31035dec-7fe1-454d-beb5-1e3550ce60b7","/api/v1.1/game/745113/feed/live","R","2024","2024-04-14T17:40:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-745113-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,5,6,10,".375",137,"San Francisco Giants","/api/v1/teams/137",9,TRUE,FALSE,5,9,7,".563",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745113/content",NA,NA
746492,"9f0bc883-7a1b-4847-abc7-f722c6f6a0d9","/api/v1.1/game/746492/feed/live","R","2024","2024-04-14T17:40:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-746492-2024-04-14","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,5,6,8,".429",142,"Minnesota Twins","/api/v1/teams/142",4,TRUE,FALSE,5,9,6,".600",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/746492/content",NA,NA
746079,"9deb9aad-1ff6-4ccd-ab1e-ed3f7207d80a","/api/v1.1/game/746079/feed/live","R","2024","2024-04-14T17:40:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-746079-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,5,9,5,".643",144,"Atlanta Braves","/api/v1/teams/144",7,FALSE,FALSE,5,3,13,".188",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746079/content",NA,NA
746648,"007d64b9-1e84-460a-a34a-86106a122580","/api/v1.1/game/746648/feed/live","R","2024","2024-04-14T17:40:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-746648-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,FALSE,FALSE,5,12,4,".750",147,"New York Yankees","/api/v1/teams/147",8,TRUE,FALSE,5,10,5,".667",114,"Cleveland Guardians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/746648/content",NA,NA
746404,"e9d069c5-ec0e-4386-85c8-738544619f30","/api/v1.1/game/746404/feed/live","R","2024","2024-04-14T18:10:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-746404-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,5,8,8,".500",140,"Texas Rangers","/api/v1/teams/140",8,TRUE,FALSE,5,6,11,".353",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/746404/content",NA,NA
746810,"1efd76d6-b28f-436b-afa8-ebfa9c51f191","/api/v1.1/game/746810/feed/live","R","2024","2024-04-14T18:10:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-746810-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,5,9,6,".600",113,"Cincinnati Reds","/api/v1/teams/113",4,FALSE,FALSE,5,2,13,".133",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746810/content",NA,NA
745681,"1f63f710-d05c-4e1a-9db4-5c3e8b058378","/api/v1.1/game/745681/feed/live","R","2024","2024-04-14T20:07:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-745681-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,6,6,9,".400",120,"Washington Nationals","/api/v1/teams/120",7,TRUE,FALSE,5,7,9,".438",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/745681/content",NA,NA
745271,"7d65c9ed-bc8c-4d1d-89b3-bdd24a737499","/api/v1.1/game/745271/feed/live","R","2024","2024-04-14T20:10:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-745271-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,5,9,6,".600",112,"Chicago Cubs","/api/v1/teams/112",2,FALSE,FALSE,5,6,10,".375",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745271/content",NA,NA
747216,"f69cad9c-92f4-4a0d-9813-beb1db8c174e","/api/v1.1/game/747216/feed/live","R","2024","2024-04-14T20:10:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-747216-2024-04-14","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,5,7,9,".438",138,"St. Louis Cardinals","/api/v1/teams/138",5,TRUE,FALSE,5,8,8,".500",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/747216/content",NA,NA
746164,"48787f7e-f06a-40da-b8c5-503f8a79dc49","/api/v1.1/game/746164/feed/live","R","2024","2024-04-14T23:10:00Z","2024-04-14",FALSE,1,TRUE,"N","P","N","14-746164-2024-04-14","2024","day",NA,9,FALSE,145,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,9,9,".500",135,"San Diego Padres","/api/v1/teams/135",3,FALSE,FALSE,6,11,7,".611",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/746164/content",NA,NA
746974,"911afa3b-ffbd-4767-b05a-5095c12fc4e6","/api/v1.1/game/746974/feed/live","R","2024","2024-04-15T15:10:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-746974-2024-04-15","2024","day","Jackie Robinson Day",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,11,5,".688",114,"Cleveland Guardians","/api/v1/teams/114",0,FALSE,FALSE,6,9,8,".529",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/746974/content",NA,NA
747053,"25ff6504-e665-49ad-96a4-b18bc5149e85","/api/v1.1/game/747053/feed/live","R","2024","2024-04-15T22:35:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-747053-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,6,6,9,".400",142,"Minnesota Twins","/api/v1/teams/142",7,TRUE,FALSE,6,10,6,".625",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747053/content",NA,NA
746488,"c3e0c5e0-5184-4efe-b322-8d672c9858b3","/api/v1.1/game/746488/feed/live","R","2024","2024-04-15T22:40:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-746488-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,TRUE,FALSE,6,9,8,".529",140,"Texas Rangers","/api/v1/teams/140",0,FALSE,FALSE,6,9,7,".563",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/746488/content",NA,NA
745597,"3de1b1b1-275e-48b1-9ea8-c9dfeef9e271","/api/v1.1/game/745597/feed/live","R","2024","2024-04-15T22:40:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-745597-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,6,4,13,".235",115,"Colorado Rockies","/api/v1/teams/115",2,TRUE,FALSE,6,9,8,".529",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/745597/content",NA,NA
746080,"44713ddf-11df-43f3-a1d1-672f7f2a8417","/api/v1.1/game/746080/feed/live","R","2024","2024-04-15T22:40:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-746080-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,6,7,10,".412",137,"San Francisco Giants","/api/v1/teams/137",3,FALSE,FALSE,6,3,14,".176",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746080/content",NA,NA
745106,"2e7ba9e1-e2e1-46bb-95bb-0573b21e8711","/api/v1.1/game/745106/feed/live","R","2024","2024-04-15T22:50:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-745106-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,6,8,8,".500",108,"Los Angeles Angels","/api/v1/teams/108",3,FALSE,FALSE,6,9,8,".529",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745106/content",NA,NA
744951,"7c0a6ca5-cba6-41d4-838d-02e3147a5a15","/api/v1.1/game/744951/feed/live","R","2024","2024-04-15T23:07:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-744951-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,6,12,5,".706",147,"New York Yankees","/api/v1/teams/147",3,TRUE,FALSE,6,9,8,".529",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/744951/content",NA,NA
745840,"75a0fa38-fc89-48f2-a7b9-e0aec3968d9e","/api/v1.1/game/745840/feed/live","R","2024","2024-04-15T23:10:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-745840-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,9,11,6,".647",134,"Pittsburgh Pirates","/api/v1/teams/134",6,TRUE,FALSE,6,8,8,".500",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745840/content",NA,NA
746813,"3858dea3-93e5-4b3a-a56b-91ff62fd87c5","/api/v1.1/game/746813/feed/live","R","2024","2024-04-15T23:40:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-746813-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,6,11,6,".647",118,"Kansas City Royals","/api/v1/teams/118",0,FALSE,FALSE,6,2,14,".125",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746813/content",NA,NA
746002,"9cb1ebb4-b587-4ed6-8624-f1758c57fad2","/api/v1.1/game/746002/feed/live","R","2024","2024-04-15T23:40:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-746002-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,7,10,9,".526",135,"San Diego Padres","/api/v1/teams/135",3,FALSE,FALSE,7,10,5,".667",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/746002/content",NA,NA
746406,"446684a4-c893-4c3c-b082-9d1c101e45f9","/api/v1.1/game/746406/feed/live","R","2024","2024-04-16T00:10:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-746406-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,10,5,".667",144,"Atlanta Braves","/api/v1/teams/144",1,FALSE,FALSE,6,6,12,".333",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/746406/content",NA,NA
747213,"0c89ac0c-81c5-4468-a777-f9ac586130f8","/api/v1.1/game/747213/feed/live","R","2024","2024-04-16T01:40:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-747213-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,6,10,6,".625",112,"Chicago Cubs","/api/v1/teams/112",2,FALSE,FALSE,6,8,9,".471",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/747213/content",NA,NA
745677,"1339a121-ecc5-4a6d-88bc-3557e657f3bb","/api/v1.1/game/745677/feed/live","R","2024","2024-04-16T01:40:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-745677-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,6,8,9,".471",138,"St. Louis Cardinals","/api/v1/teams/138",1,FALSE,FALSE,6,7,10,".412",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/745677/content",NA,NA
745268,"2fa60933-9d62-4533-9a37-52783a4deda6","/api/v1.1/game/745268/feed/live","R","2024","2024-04-16T01:42:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-745268-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,6,9,7,".563",113,"Cincinnati Reds","/api/v1/teams/113",9,TRUE,FALSE,6,7,10,".412",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745268/content",NA,NA
746158,"2efeb248-27e2-4937-8b76-23c3904db3b4","/api/v1.1/game/746158/feed/live","R","2024","2024-04-16T02:10:00Z","2024-04-15",FALSE,1,TRUE,"N","P","N","14-746158-2024-04-15","2024","night","Jackie Robinson Day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,7,7,9,".438",120,"Washington Nationals","/api/v1/teams/120",4,FALSE,FALSE,7,11,8,".579",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/746158/content",NA,NA
746486,"1f5de6f6-e6b8-44dc-8ba4-80e46c004373","/api/v1.1/game/746486/feed/live","R","2024","2024-04-16T17:10:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-746486-2024-04-16","2024","day",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,6,9,9,".500",140,"Texas Rangers","/api/v1/teams/140",4,TRUE,FALSE,6,10,7,".588",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/746486/content",NA,NA
747051,"942f4f03-4b95-4209-8ed3-3ae44142926a","/api/v1.1/game/747051/feed/live","R","2024","2024-04-16T22:35:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-747051-2024-04-16","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,6,6,10,".375",142,"Minnesota Twins","/api/v1/teams/142",11,TRUE,FALSE,6,11,6,".647",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747051/content",NA,NA
745593,"e9a9d84b-d6eb-4d23-b767-ef8f072f7d79","/api/v1.1/game/745593/feed/live","R","2024","2024-04-16T22:40:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-745593-2024-04-16","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,6,4,14,".222",115,"Colorado Rockies","/api/v1/teams/115",5,TRUE,FALSE,6,10,8,".556",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/745593/content",NA,NA
746081,"b771c7d0-b139-41bb-a1cf-3505d34691c7","/api/v1.1/game/746081/feed/live","R","2024","2024-04-16T22:40:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-746081-2024-04-16","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,6,7,11,".389",137,"San Francisco Giants","/api/v1/teams/137",6,TRUE,FALSE,6,4,14,".222",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746081/content",NA,NA
745108,"592e133f-4f94-46af-a509-a8f241bb8a9d","/api/v1.1/game/745108/feed/live","R","2024","2024-04-16T22:50:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-745108-2024-04-16","2024","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,6,8,9,".471",108,"Los Angeles Angels","/api/v1/teams/108",7,TRUE,FALSE,6,10,8,".556",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745108/content",NA,NA
744944,"0599d2a6-a283-4c1e-98f9-efdae437da1a","/api/v1.1/game/744944/feed/live","R","2024","2024-04-16T23:07:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-744944-2024-04-16","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,6,12,6,".667",147,"New York Yankees","/api/v1/teams/147",5,TRUE,FALSE,6,10,8,".556",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/744944/content",NA,NA
